REC_ID,MAINROAD,CROSSROAD,latitude,longitude,IMAGEURL
9333,LAKE SHORE BLVD W,PARKSIDE DR,43.6382610009041,-79.4536620000754,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9333.jpg
9334,LAKE SHORE BLVD W,STRACHAN AVE / REMEMBRANCE DR,43.6343519991048,-79.4086120044091,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9334.jpg
9335,LAKE SHORE BLVD W,JAMESON AVE,43.6332980062797,-79.434677002517,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9335.jpg
9336,LAKE SHORE BLVD,CARLAW AVE,43.654823006857,-79.3375519989076,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9336.jpg
9400,W R ALLEN RD S,EGLINTON AVE W,43.6985680084763,-79.4362670036875,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9400.jpg
9401,W R ALLEN RD,ELM RIDGE DR,43.7027970019009,-79.4379730004444,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9401.jpg
9402,W R ALLEN RD,VIEWMOUNT AVE,43.7076160091614,-79.440468994215,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9402.jpg
9403,W R ALLEN RD,GLENGROVE AVE,43.7112220045817,-79.4427550001998,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9403.jpg
9404,W R ALLEN RD,LAWRENCE AVE W,43.7164580038702,-79.4447899986022,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9404.jpg
9405,W R ALLEN RD,401 C E ALLEN RD RAMP,43.7281430100496,-79.4486340048464,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9405.jpg
9406,W R ALLEN RD,TRANSIT RD,43.7396090005832,-79.4525700081368,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9406.jpg
9407,W R ALLEN RD,SHEPPARD AVE W,43.749973995884,-79.4635920089041,https://opendata.toronto.ca/transportation/tmc/rescucameraimages/CameraImages/loc9407.jpg
